TIMESTAMP,DSWRF_SFC_0000,DSWRF_SFC_0001,DSWRF_SFC_0002,DSWRF_SFC_0003,DSWRF_SFC_0004,DSWRF_SFC_0005,DSWRF_SFC_0006,DSWRF_SFC_0007,DSWRF_SFC_0008,DSWRF_SFC_0009,DSWRF_SFC_0010,DSWRF_SFC_0011,DSWRF_SFC_0012,DSWRF_SFC_0013,DSWRF_SFC_0014,DSWRF_SFC_0015,DSWRF_SFC_0016,DSWRF_SFC_0017,DSWRF_SFC_0018,DSWRF_SFC_0019,DSWRF_SFC_0020,DSWRF_SFC_0021,DSWRF_SFC_0022,DSWRF_SFC_0023,DSWRF_SFC_0024,TCC_EATM_0000,TCC_EATM_0001,TCC_EATM_0002,TCC_EATM_0003,TCC_EATM_0004,TCC_EATM_0005,TCC_EATM_0006,TCC_EATM_0007,TCC_EATM_0008,TCC_EATM_0009,TCC_EATM_0010,TCC_EATM_0011,TCC_EATM_0012,TCC_EATM_0013,TCC_EATM_0014,TCC_EATM_0015,TCC_EATM_0016,TCC_EATM_0017,TCC_EATM_0018,TCC_EATM_0019,TCC_EATM_0020,TCC_EATM_0021,TCC_EATM_0022,TCC_EATM_0023,TCC_EATM_0024,VIS_SFC_0000,VIS_SFC_0001,VIS_SFC_0002,VIS_SFC_0003,VIS_SFC_0004,VIS_SFC_0005,VIS_SFC_0006,VIS_SFC_0007,VIS_SFC_0008,VIS_SFC_0009,VIS_SFC_0010,VIS_SFC_0011,VIS_SFC_0012,VIS_SFC_0013,VIS_SFC_0014,VIS_SFC_0015,VIS_SFC_0016,VIS_SFC_0017,VIS_SFC_0018,VIS_SFC_0019,VIS_SFC_0020,VIS_SFC_0021,VIS_SFC_0022,VIS_SFC_0023,VIS_SFC_0024,time_of_day_cos,time_of_day_sin,time_of_year_cos,time_of_year_sin,SOLARRADIATION_0003
'2017-01-16 06:00:00+00:00',0,0,0,0,0,0,0,17.625,73.875,166.75,393.25,534.875,591,544.128906,436.5,238.875,85.125,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,58,44,0,0,74,74,60,64,36,4,14,90,100,100,24224.96875,24223.39063,24223.12109,24225.26172,17024.99219,24224.16016,24223.83984,24224.4668,24224.66797,24225.25586,24225.21289,24225.19922,24222.69531,24224.96289,24223.48047,24225.40039,24222.99414,24224.76563,24224.72461,24225.09766,24224.82813,24223.80273,24224.81445,24225.29688,24224.94531,0,1,0.891981,0.452072,0
'2017-01-16 12:00:00+00:00',0,29.125,198.125,370.75,496.125,492.75,491.375,530.053101,428.5,266,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,80,60,42,40,100,98,58,30,24,22,0,20,40,0,100,0,96,0,0,40,98,92,18,32,24224.90234,24225.61719,24225.94531,24227.29102,24228.50195,24228.46484,24227.64258,24227.41992,24227.39258,24227.89648,24224.49219,24226.7832,24226.88672,24225.97266,24223.68945,24224.50977,24224.25586,24224.83594,24226.42578,24225.79102,24224.69727,24224.10742,24224.94336,24224.58594,24225.07227,-1,-0,0.890028,0.455907,82.6
'2017-01-16 18:00:00+00:00',439,544.893799,416.5,179.125,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.125,148,280,413.375,503,512,86,6,22,100,100,100,94,94,92,92,100,8,0,20,28,34,10,14,68,96,100,100,100,100,100,24225.60547,24224.23828,24223.35938,16023.13281,17425.79492,24225.48242,24225.74609,24225.34375,24224.39648,24224.23047,24224.52734,24225.86914,24225.20703,24226.25,24225.17188,24224.85547,24225.55664,24224.73047,14224.95605,2825.088379,1826.508179,24225.95703,24222.09375,24223.54102,24226.8457,-0,-1,0.888057,0.459733,146
'2017-01-17 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,0,18.375,124.875,281,392.5,474.375,524.125,418.253906,299.5,232.375,68.375,0,0,78,0,26,66,0,0,18,52,76,26,22,96,100,100,100,100,100,100,98,100,100,88,100,100,80,24223.97656,24222.91016,24224.05078,24223.91602,24224.85156,24227.53516,24226.06055,24226.24023,24225.88672,24225.31055,24224.91602,423.568665,24.359852,25.675577,25.651091,24227.4668,24226.51953,24226.08008,24222.14844,24227.73047,24225.2207,24219.9375,24221.38672,24224.9668,24224.64453,1,-0,0.886071,0.46355,0
'2017-01-17 06:00:00+00:00',0,0,0,0,0,0,0,22.75,140.25,283.875,405.25,521.125,528.875,539.989014,420.875,178.875,61,0,0,0,0,0,0,0,0,2,20,22,100,100,98,86,100,100,100,100,96,100,20,28,100,100,100,100,100,100,100,100,100,100,24225.67188,24225.63281,24225.13672,8825.750977,8425.594727,5823.12793,3023.870117,1026.193848,2227.707764,24227.37109,24226.17969,24226.68945,24224.92578,24222.64844,24222.76563,24223.71289,24225.58789,24226.22656,24225.42969,24225.96289,24222.67773,24225.08789,24226.56836,24226.57617,24225.85742,0,1,0.884068,0.467359,0
'2017-01-17 12:00:00+00:00',0,24.25,167.875,298,442.375,507.5,507.875,484.699646,371.375,247.375,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,100,86,100,100,100,100,78,98,90,100,100,100,100,78,94,100,100,100,100,100,100,100,100,100,24225.73438,24224.75195,24224.95703,24227.76758,24223.44141,24227.27344,24223.52148,24222.40625,24220.8125,24223.2832,24225.24219,24225.0293,24223.95703,24224,24223.99609,24224.12109,24224.26563,24225.65625,24225.07813,24226.41406,24225.84375,18624.79883,24225.92969,24226.51758,24224.66602,-1,0,0.882048,0.47116,127.6
'2017-01-17 18:00:00+00:00',519.125,544.161316,423.5,201.125,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,33.375,79.25,47,64.625,45,100,10,52,100,100,100,100,100,100,100,100,100,100,82,100,100,100,100,100,100,100,100,100,100,100,24225.67578,24220.88672,24222.75,24220.15625,24223.27344,24225.54883,24225.7832,24225.79102,24224.48242,24224.70703,24226.21289,24225.70117,24226.03125,24224.90625,24224.97656,22825.32227,24223.98633,24226.29883,18826.01758,17825.68164,24227.64648,24227.92383,13029.00684,24228.05859,16227.4873,-0,-1,0.880012,0.474951,285.2
'2017-01-18 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,0,12.625,55.75,109.375,176.125,521,525.125,508.88794,429.125,235.625,82.125,0,0,100,100,100,100,100,100,100,100,90,44,54,48,100,100,100,100,100,90,74,66,0,96,84,74,100,24222.88867,24224.04883,24224.10352,24224.60938,24225.52344,24224.39844,24223.94727,24225.30273,24225.55469,24225.78125,24224.95508,24223.36914,24224.4043,18625.37305,24224.90625,24225.20508,24224.99023,24226.78125,24228.29688,24227.08398,24225.9375,24222.03125,24223.91016,24224.89844,24224.69336,1,0,0.87796,0.478734,0
'2017-01-18 06:00:00+00:00',0,0,0,0,0,0,0,10.25,54.875,88.625,113,99.125,484.375,511.594605,429.625,247.875,87.875,0,0,0,0,0,0,0,0,100,52,96,66,30,100,100,100,100,100,100,100,36,32,4,82,44,50,28,88,100,100,100,64,100,24224.87891,24223.92383,24225.36719,24226.82813,24225.14648,24223.70508,20425.80469,426.905548,18024.34766,24226.76758,24226.19531,24224.37695,24229.29297,24226.84766,24224.75,24225.0625,24227.125,24222.71484,24227.29492,24224.77344,24225.07422,24223.88672,24225.28906,24226.2168,24224.84961,0,1,0.875892,0.482508,0
'2017-01-18 12:00:00+00:00',0,8.5,103,247.625,443.625,559.5,593.125,522.963745,419.75,229.375,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,98,0,34,14,66,62,36,46,92,100,100,100,100,76,74,62,94,100,96,100,18824.04688,24224.27734,24227.16797,24227.81836,23826.69141,24231.08789,24226.96289,24225.16602,24225.55078,24225.33203,24225.86133,24225.5625,24225.52539,24224.95117,24223.93945,24225.23828,24226.26563,24226.28711,24225.15039,24224.32617,24224.46094,24223.88086,24225.40039,24225.12891,24024.57227,-1,0,0.873807,0.486273,40.7
'2017-01-18 18:00:00+00:00',590.875,539.071167,430.625,272.125,94.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,160,234.5,472.625,536.625,519.375,0,0,0,0,2,0,0,16,26,24,26,44,42,0,0,72,96,28,84,100,96,100,70,78,44,24223.04297,21422.35547,22220.88281,22623.50195,24224.33398,24225.02734,24225.69727,24224.99023,24223.98633,24223.81836,24225.17188,24226.36328,24223.41992,24222.99414,24225.60742,24224.20117,22423.58789,23225.15625,20024.75195,17024.07422,16626.04297,24226.66992,24226.49609,24230.44922,24227.44531,-0,-1,0.871706,0.490029,307.6
'2017-01-19 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,0,11.875,119.625,257.25,405,526.25,489,537.330078,437.125,211.5,82.875,0,0,0,0,0,0,0,0,0,30,100,100,100,100,100,100,100,100,100,98,100,48,8,100,100,100,100,24224.62891,24223.02344,24225.67383,24225.69141,24225.47266,24226.23633,24226.28711,17826.2207,224.932907,24.177832,24.293316,24.565107,24.147415,24.905283,427.316773,24229.21094,24230.20898,24230.14844,24228.41406,24227.2168,24227.74805,24225.72852,23825.47266,21026.77148,15627.22363,1,-0,0.869589,0.493776,1.34
'2017-01-19 06:00:00+00:00',0,0,0,0,0,0,0,21.5,147.25,373.875,503.75,582.375,598.5,550.468506,410.875,260.75,89.625,0,0,0,0,0,0,0,0,34,34,36,100,100,100,100,94,90,2,0,0,0,0,0,0,64,100,100,100,100,100,100,100,100,24225.64453,24224.625,18424.64844,3024.124512,2224.833984,2223.808594,1025.463867,827.577332,1027.17627,24227.51172,24229.10547,24227.69727,24227.36914,24228.77734,24225.46289,24224.30859,24224.05469,23825.11523,23624.24414,23824.25586,17027.00781,7425.479004,17225.58594,8425.28418,7624.594238,-0,1,0.867456,0.497513,1.34
'2017-01-19 12:00:00+00:00',0,21.5,71.625,120.375,196,237,275.625,327.583679,379.375,249.375,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,48,14,76,100,100,100,100,100,100,100,100,100,100,100,100,100,24224.54297,24225.24609,24226.81641,24228.56055,24228.28516,24226.07031,24229.64844,24228.67383,24226.21094,24226.54492,24218.61328,24225.82617,24224.93555,24223.60938,24225.99414,24224.87891,15824.95605,24225.58984,9024.525391,7423.394043,8223.996094,24224.7832,24222.5,24223.54102,24223.44141,-1,0,0.865307,0.501242,250.7
'2017-01-19 18:00:00+00:00',593,526.329712,263.125,250.375,94.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,108.625,370.5,517.125,594.125,591.375,60,42,100,68,24,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,0,2,38,24228.61523,24220.49023,24221.07617,24223.54883,24223.76172,24224.39648,24223.0918,24224.81055,21224.99023,7225.980957,24224.50195,24224.25,13024.76465,24024.99609,24224.23438,18425.31445,21824.18555,23425.63867,23825.19727,24225.26172,24227.73047,24228.54688,24226.77344,24227.0332,24227.11523,-0,-1,0.863142,0.504961,194.7
'2017-01-20 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,0,24.125,99.25,88.375,90,574.25,524.125,479.335327,387.875,286.5,101.75,0,0,100,100,100,100,100,100,100,100,100,100,100,100,92,92,100,100,100,26,72,82,100,0,0,4,100,24225.40625,24225.17383,24225.34375,18225.19922,17625.40625,19624.00586,6424.849609,24225.11523,24224.04102,24225.25195,24224.85742,24225.83398,20225.29102,24224.13672,24227.02344,24027.59961,12028.98242,24228.81836,10026.71875,24227.86133,24226.1543,24226.34375,24226.07031,24223.66406,24224.68359,1,-0,0.860961,0.508671,0
'2017-01-22 06:00:00+00:00',0,0,0,0,0,0,0,4.625,39.25,66.875,105.75,25.125,138.375,179.441101,59.5,60.875,9.375,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,88,0,0,78,100,100,7024.119629,5024.782227,10825.19336,3624.661621,24224.41406,17824.48047,223.413223,226.386887,4026.332764,24227.74219,24230.25586,1626.569214,3426.726563,7626.661133,3626.258057,24226.72461,17625.30664,24227.08984,24228.41211,24226.92969,24226.52344,24227.03125,24226.73047,24226.75,24226.80469,-0,1,0.840618,0.541628,1.34
'2017-01-22 12:00:00+00:00',0,20.125,42.875,88,379.5,412.125,90.5,89.655434,80.875,135,96.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,32,100,100,100,100,100,100,100,100,100,100,100,100,100,100,423.352295,24223.67969,24225.1543,24228.7832,24232.24805,24227.04492,7226.842285,8427.201172,4227.592285,5820.86084,11026.21777,5226.879395,19824.36719,24225.38086,24226.24609,24225.85742,22825.85547,5824.663086,4025.792725,4824.734375,7224.099121,10023.9375,22224.65039,24225.61523,24224.09375,-1,0,0.83828,0.54524,77.66
'2017-01-22 18:00:00+00:00',101.125,190.348496,119.875,134.75,68.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22.25,54.875,256.75,426.75,332.125,100,100,100,100,100,100,100,8,2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10426.48633,24225.15039,4625.054688,6423.14209,6621.356934,6426.799805,24225.99414,24227.7168,24227.16602,24225.70117,24222.67578,24225.14648,20824.4668,4626.079102,6025.178223,10624.17871,24224.40234,20825.11328,24224.9375,24222.82031,21422.67188,24223.02344,24224.58789,24224.77734,24225.58203,-0,-1,0.835925,0.548843,97.5
'2017-01-24 06:00:00+00:00',0,0,0,0,0,0,0,22.125,122.5,305.625,460.125,644.125,667.25,616.841003,500.25,328.625,126.125,0,0,0,0,0,0,0,0,100,100,100,70,100,100,100,100,100,100,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24224.79297,24225.33789,24223.83203,24226.1543,24225.60156,24224.78125,24224.58398,24224.4668,24228.32422,24229.73242,24229.91406,24229.08008,24224.60742,24225.16602,24226.00781,24225.67773,24226.17969,24226.27734,24227.25781,24226.54883,24226.82422,24227.97852,24226.28711,24222.5,24224.125,0,1,0.821477,0.570242,0.19
'2017-01-24 12:00:00+00:00',0,39.75,175.75,415.375,562.5,647.25,665.25,614.265686,497,324.875,124.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,78,100,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24224.13672,24225.38867,24226.7168,24229.69922,24228.14258,24225.85547,24224.72852,24223.68164,24226.38477,24224.91797,24224.83984,24226.42578,24227.83203,24228.59375,24226.54492,24225.21094,24227.67383,24223.83398,24224.54492,24221.87891,24225.23047,24224.625,24223.55273,24224.01367,24224.50586,-1,0,0.819015,0.573772,381.7
'2017-01-24 18:00:00+00:00',663.125,617.326172,498.5,326.375,125.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.375,238.125,419.25,556.625,627.625,621.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,22,60,24226.58008,24225.23438,24225.04492,24227.5625,24227.80078,24228.40039,24229.39844,24225.22461,24225.86719,24227.33984,24227.01172,24224.6582,24224.27148,24225.52539,24224.81055,24224.82031,24222.91797,24224.15234,24224.34766,24225.79883,24225.49219,24229.12305,24230.49805,24227.97461,24228.20898,-0,-1,0.816538,0.577292,355.2
'2017-01-25 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,0,41,225.75,415.625,554.625,636,650.875,555.363281,403.75,224.5,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,92,48,0,2,8,16,86,100,100,100,100,40,24226.57227,24227.3125,24225.8125,24227.77734,24226.19141,24224.57813,24223.66602,24224.73828,24225.29492,24224.69336,24223.97266,24223.24609,24224.22852,24224.57031,24226.5293,24228.87695,24230.45703,24227.54102,24227.23633,24229.85938,24228.37891,24224.38867,24226.04492,24226.13672,24225.01367,1,0,0.814046,0.5808,0
'2017-01-25 06:00:00+00:00',0,0,0,0,0,0,0,47.125,230.75,414.125,555.25,615,609.125,561.206055,480.25,259.125,89.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,44,82,90,22,100,100,100,100,100,100,100,100,100,100,24224.29688,24223.7832,24222.63086,24223.55273,24224.02734,24223.23242,24224.03125,24225.10742,24227.04492,24228.76758,24229.4707,24227.51563,24227.43555,24228.63086,24226.31445,24225.24414,24226.19336,24225.82617,24222.99023,24224.61328,24226.62305,24227.14453,24225.75391,24224.30664,24022.31836,0,1,0.811539,0.584298,0
'2017-01-25 12:00:00+00:00',0,47.375,236.375,416.75,556.125,638.75,644,587.326721,449.375,274.75,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42,56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64,24223.63281,24224.6543,24226.49414,24225.11328,24228.60547,24229.68359,24226.36719,24229.27344,24227.74219,24224.53516,24224.2793,24224.59961,24225.5332,24225.45117,24227.22852,24226.4707,24225.35352,24225.31836,24221.82617,24224.63086,8223.073242,12624.80859,24223.82422,24223.21875,24222.92188,-1,0,0.809017,0.587785,382.7
'2017-01-25 18:00:00+00:00',650.125,606.808594,454.875,260.875,94.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.875,226.25,424.125,573.125,662.125,681,16,0,100,100,100,100,100,32,86,100,100,100,100,100,100,100,100,100,100,100,48,0,0,0,0,24227.32031,24221.45703,24226.05859,24224.72461,24221.41797,24224.50391,24228.10742,24229.70508,24225.44336,24227.02344,24226.59961,24224.00586,24225.26172,24225.64258,24222.74414,11422.67188,14424.6875,24224.04297,24223.37891,24224.30273,24226.78906,24229.125,24226.67773,24229.02734,24227.13867,-0,-1,0.80648,0.591261,291
'2017-01-26 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,0,33.75,235.875,420.875,569.25,658.875,665.25,631.218567,509.625,343,137.375,0.125,0,20,2,18,20,100,98,100,100,100,100,100,100,100,96,0,0,0,20,46,2,24,4,0,0,0,24225.25586,24226.37695,24224.16797,24224.59961,24225.04102,24225.39453,24224.84766,24223.31836,23823.89063,13424.25684,9424.349609,23223.14063,19824.32617,24225.21094,24227.58203,24227.31445,24226.74023,24227.18945,24227.2207,24227.95898,24222.29492,24227.85938,24228.9707,24228.58203,24228.43555,1,-0,0.803928,0.594727,0.01
'2017-01-26 06:00:00+00:00',0,0,0,0,0,0,0,46.125,190.25,288.875,568.5,660.25,672.75,616.172241,500,336,112.25,0.125,0,0,0,0,0,0,0,100,100,100,100,100,100,100,10,100,76,0,2,20,30,32,22,96,100,98,0,0,0,0,0,0,24224.48047,24223.95898,23823.00195,20222.77148,24224.44922,24223.16016,24223.04297,24224.0332,24227.15625,24228.89063,24225.93945,24225.62305,24225.10156,24224.97656,24226.64258,24225.95313,24227.82617,24227.08984,24226.74414,24228.17383,24225.19922,24225.35938,24225,24223.33203,24224.55078,0,1,0.801361,0.598181,1.34
'2017-01-26 12:00:00+00:00',0,35.75,233.25,137.625,568.625,646.75,668.875,627.253967,514.125,342.875,136.75,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,86,100,0,100,0,32,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24222.66797,24225.10938,24226.08008,24227.92578,24226.93359,24225.43945,24226.50391,24223.26758,24224.86719,24226.30664,24226.22656,24225.57031,24221.01953,24226.46094,24225.42578,24225.70117,24224.20898,24224.44531,24225.56836,24224.61328,24223.15234,24222.70898,24223.82227,24224.47461,24224.09375,-1,-0,0.798779,0.601624,369.9
'2017-01-26 18:00:00+00:00',640.375,632.101929,516,344.125,135.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,248.875,436.125,567.5,650.125,675,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,82,24224.43359,24225.29688,24226.86328,24226.32617,24225.54492,24228.40039,24228.31055,24227.63867,24226.30859,24227.67383,24225.85156,24223.53125,24224.37891,24223.95117,24226.00781,24225.43359,24225.33008,24225.96875,24225.21875,24225.14258,24226.48828,24230.63281,24227.85352,24226.54492,24226.36328,-0,-1,0.796183,0.605056,374
'2017-01-27 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,0,53.125,249.75,429.75,541.125,657.125,685.375,635.178589,518.875,347.375,138,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64,98,24,0,0,0,0,0,6,54,24226.51953,24225.61328,24225.50977,24226.18359,24224.63477,24225.17188,24224.4082,24223.60156,24224.10938,24224.91602,24225.00391,24224.4375,24223.58008,24227.51563,24227.81445,24228.36523,24229.11133,24226.14844,24225.95703,24228.19922,24226.00781,24223.78906,24227.22266,24231.5332,24232.23047,1,-0,0.793572,0.608477,0
'2017-01-27 06:00:00+00:00',0,0,0,0,0,0,0,52.625,248.625,433.875,567.5,626.375,682,596.001221,472.25,284,124.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,68,96,2,94,84,100,64,12,6,38,100,52,54,98,100,24223.62695,24223.1875,24225.4707,24224.58594,24224.00391,24224.87109,24225.70703,24227.51172,24228.03711,24229.95703,24228.75586,24224.56445,24226.31445,24227.25586,24229.01758,24228.24609,24227.75195,24227.68945,24228.88086,24231.17578,24225.06445,24225.04492,24226.35547,24223.76367,24223.98633,0,1,0.790946,0.611886,0
'2017-01-27 12:00:00+00:00',0,53.125,250,435,575.25,643.125,670.875,624.06604,468,252.625,100,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,60,70,66,80,100,100,100,100,100,100,100,48,16,2,100,96,76,58,12,0,24223.5293,24226.98633,24224.90234,24226.4668,24228.10156,24227.32227,24226.78125,24225.97266,24226.02734,24227.26172,24227.61328,24227.52148,24227.76563,24226.82422,24226.31445,24224.375,24225.83984,24226.23047,24223.42773,24224.28516,24223.57422,24224.88281,24225.66602,24224.43359,24225.19141,-1,0,0.788305,0.615285,295.3
'2017-01-27 18:00:00+00:00',667.125,635.172791,447.125,259.875,98.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.375,258.125,447.75,591.875,679,697.5,46,4,100,100,100,100,100,100,100,100,100,68,78,48,10,2,14,24,2,0,0,0,0,0,0,24227.54297,24228.16211,24226.36914,24225.85547,24228.05273,24227.54102,24229.45703,24230.17188,24225.22852,24226.55273,24227.375,24225.05078,24226.30078,24224.7168,24224.82227,24224.30859,24224.57617,24225.87305,24225.74805,24224.25195,24226.375,24229.625,24231.57422,24227.22852,24225.14648,0,-1,0.78565,0.618671,184.2
'2017-01-28 06:00:00+00:00',0,0,0,0,0,0,0,55.875,256.5,445.125,589.5,670.25,694.625,643.918213,526.375,351.5,144.625,2,0,0,0,0,0,0,0,100,100,88,36,12,0,0,0,0,0,0,6,0,0,0,0,0,90,76,0,0,0,0,0,90,24224.68555,24225.54102,24225.59961,24224.75,24224.3418,24225.39844,24225.13672,24225.5332,24228.38477,24228.32227,24226.78125,24227.61133,24226.30859,24226.85156,24227.47656,24226.66406,24227.94727,24229.52148,24227.30859,24227.08984,24224.49023,24224.64844,24224.00195,24223.58984,24226.10156,0,1,0.780296,0.625411,0
'2017-01-28 12:00:00+00:00',0,56.375,257.375,446,589.125,656.625,658.625,617.80542,525.625,352,144.75,2.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,30,26,0,0,0,0,0,0,0,0,0,2,96,0,0,0,0,0,0,24222.8457,24224.33984,24227.26953,24223.64453,24228.2832,24226.97656,24228.26953,24227.50195,24225.60156,24224.45117,24226.02344,24227.08203,24228.93945,24228.43945,24225.67578,24225.82617,24224.94727,24226.08594,24223.74219,24224.63281,24225.27148,24224.28516,24224.99609,24226.52539,24226.53711,-1,0,0.777597,0.628763,404.7
'2017-01-29 12:00:00+00:00',0,55.5,249.125,433.25,563.375,632.75,632.5,609.144959,483.25,346.375,143.375,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,72,0,0,0,0,0,0,0,0,24226.92773,24225.32227,24224.49609,24225.85742,24225.00195,24224.12695,24225.38086,24225.21875,24226.33398,24221.77148,24224.58594,24221.84375,24225.42383,24224.55078,24223.41211,24224.29883,24224.39063,24226.53516,24223.5957,24225.24023,24226.09961,24226.74219,24225.98633,24225.78906,24225.8125,-1,0,0.766659,0.642055,420
'2017-01-29 18:00:00+00:00',635.75,631.139343,495.375,348,143.875,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5,258.5,444,588,673.375,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24227.03906,24227.9082,24220.875,24217.8125,24220.88477,24222.82422,24223.96875,24225.42188,24224.29297,24225.07422,24223.81055,24224.01367,24225.03125,24227.41797,24225.82617,24226.91992,24228.56055,24226.49219,24225.91992,24225.79102,24227.82227,24227.91797,24231.76367,24231.25781,24230.32227,-0,-1,0.763889,0.645348,110.2
'2017-01-30 00:00:00+00:00',0,0,0,0,0,0,0,0,0,0,0,0,0,59.125,257.25,443.75,587,672.75,691,640.865662,525.125,354.25,148.875,4.375,0,78,42,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24224.66211,24224.30273,24225.48438,24226.91016,24228.3457,24228.06641,24225.48242,24226.92188,24228.02734,24228.61523,24226.14258,24227.80664,24226.87305,24227.95313,24229.78906,24230.67969,24231.00781,24229.99023,24231.14063,24226.85938,24226.22852,24225.29688,24222.39648,24223.22852,24223.92969,1,-0,0.761104,0.64863,0.05
'2017-01-30 12:00:00+00:00',0,58.875,256.125,442.75,585.75,671.375,690.25,639.847656,523.625,352.375,147.625,4.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,8,0,0,0,0,0,24226.41992,24224.50195,24225.25391,24225.27148,24226.20898,24227.55273,24227.73828,24227.55078,24221.90625,24224.03125,24222.91992,24223.0625,24223.78125,24224.02734,24223.29492,24222.39453,24224.23438,24226.34766,24224.75,24226.29102,24225.55664,24225.61719,24226.23438,24225.82813,24224.78516,-1,0,0.755493,0.655156,399
'2017-02-01 06:00:00+00:00',0,0,0,0,0,0,0,59.125,249.875,431.75,572.875,659.25,679.75,631.940857,518.25,350.75,150.75,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24225.37305,24224.49219,24224.52344,24225.89648,24225.5332,24224.46484,24224.89844,24224.76172,24226.60742,24229.18945,24227.13477,24226.85547,24222.58594,24224.19336,24224.19531,24219.59766,24218.82617,24222.03906,24224.12305,24223.33008,24223.92188,24223.84961,24224.69727,24225.76563,24225.92578,0,1,0.735417,0.677615,0.11
